Nott'm Forest,Cardiff,0,2,2.55,3.2,2.9,2.3,1.61
Blackburn,Wycombe,5,0,1.57,3.8,6.5,1.98,1.88
Brentford,Huddersfield,3,0,1.53,4,7,2,1.8
Luton,Derby,2,1,2.7,3.25,2.65,2.02,1.83
Middlesbrough,Bournemouth,1,1,2.9,3.25,2.5,2.2,1.66
Norwich,Preston,2,2,1.8,3.6,4.5,2,1.85
Reading,Barnsley,2,0,2.4,3.3,3,2,1.8
Rotherham,Millwall,0,1,2.8,3.1,2.7,2.37,1.57
Sheffield Weds,Watford,0,0,2.87,3.25,2.55,2.3,1.61
Swansea,Birmingham,0,0,2.05,3.2,3.9,2.3,1.61
Stoke,Bristol City,0,2,2,3.5,3.8,2.1,1.72
Huddersfield,Nott'm Forest,1,0,3,3.2,2.45,2.3,1.61
Watford,Luton,1,0,1.7,3.75,5.25,2,1.8
Wycombe,Swansea,0,2,4.75,3.7,1.75,2.2,1.66
Barnsley,Coventry,0,0,2.2,3.3,3.4,2,1.8
Birmingham,Rotherham,1,1,2.2,3.3,3.4,2.3,1.61
Cardiff,Reading,1,2,2.1,3.4,3.5,2,1.8
Derby,Blackburn,0,4,2.75,3.25,2.62,2,1.8
Millwall,Brentford,1,1,3.5,3.3,2.15,2.3,1.61
Preston,Stoke,0,1,2.45,3.2,3,2.3,1.61
QPR,Middlesbrough,1,1,2.62,3.25,2.75,2.1,1.72
Bristol City,Sheffield Weds,2,0,2.55,3.25,2.87,2.2,1.66
Bournemouth,Norwich,1,0,2.4,3.4,2.9,1.9,1.9
Coventry,Bournemouth,1,3,3.7,3.3,2.1,2,1.8
Norwich,Derby,0,1,1.65,4,5,1.72,2.1
Blackburn,Cardiff,0,0,2.2,3.25,3.5,2,1.8
Luton,Wycombe,2,0,1.72,3.6,5,2,1.8
Middlesbrough,Barnsley,2,1,2.2,3.4,3.3,2.1,1.72
Nott'm Forest,Bristol City,1,2,2.62,3.3,2.7,2.3,1.61
Reading,Watford,1,0,3.4,3.2,2.25,2.2,1.66
Rotherham,Huddersfield,1,1,2.37,3.1,3.25,2.3,1.61
Sheffield Weds,QPR,1,1,2,3.5,3.8,2.05,1.8
Swansea,Millwall,2,1,2.37,3.1,3.25,2.37,1.57
Brentford,Preston,2,4,1.7,3.8,5,1.9,1.9
Stoke,Birmingham,1,1,2.25,3.1,3.5,2.5,1.53
Derby,Watford,0,1,3.4,3.25,2.2,2.37,1.57
Barnsley,Bristol City,2,2,2.8,3.4,2.5,2,1.85
Birmingham,Sheffield Weds,0,1,2.62,3.1,2.87,2.3,1.61
Blackburn,Nott'm Forest,0,1,1.95,3.4,4,2.1,1.72
Bournemouth,QPR,0,0,1.7,3.8,5,1.9,1.9
Brentford,Coventry,2,0,1.6,4,5.75,1.9,1.9
Luton,Stoke,0,2,3.1,3.2,2.4,2.2,1.66
Middlesbrough,Reading,0,0,2.15,3.3,3.5,2.2,1.66
Rotherham,Norwich,1,2,3.6,3.5,2.05,2.02,1.83
Swansea,Huddersfield,1,2,1.95,3.5,4,2.1,1.72
Wycombe,Millwall,1,2,5,3.5,1.75,2.1,1.72
Preston,Cardiff,0,1,2.25,3.3,3.3,2.1,1.72
Bristol City,Middlesbrough,0,1,2.3,3.25,3.25,2.1,1.72
Coventry,Swansea,1,1,3.3,3.4,2.2,2.1,1.72
Huddersfield,Derby,1,0,2.4,3.2,3.1,2.37,1.57
Millwall,Luton,2,0,2.05,3.25,3.9,2.3,1.61
Norwich,Birmingham,1,0,1.66,3.75,5.5,2.2,1.66
Nott'm Forest,Rotherham,1,1,1.83,3.5,4.5,2.2,1.66
Reading,Wycombe,1,0,1.45,4.4,7.5,1.98,1.88
Cardiff,Bournemouth,1,1,3.2,3.25,2.3,2.1,1.72
QPR,Preston,0,2,2.5,3.3,2.87,2.1,1.72
Sheffield Weds,Brentford,1,2,3.4,3.4,2.15,2,1.8
Stoke,Barnsley,2,2,2,3.3,4,2.2,1.66
Watford,Blackburn,3,1,2.1,3.4,3.6,2.1,1.72
Nott'm Forest,Derby,1,1,1.9,3.3,4.33,2.3,1.61
Watford,Bournemouth,1,1,2.25,3.25,3.3,2.2,1.66
Bristol City,Swansea,1,1,2.6,3.3,2.75,2.1,1.72
Cardiff,Middlesbrough,1,1,2.37,3.2,3.1,2.3,1.61
Coventry,Blackburn,0,4,3.2,3.4,2.25,1.9,1.9
Huddersfield,Preston,1,2,2.8,3.2,2.6,2.2,1.66
Millwall,Barnsley,1,1,1.95,3.4,4,2.1,1.72
Norwich,Wycombe,2,1,1.25,6,12,1.66,2.2
QPR,Birmingham,0,0,2.37,3.4,3,2.2,1.66
Reading,Rotherham,3,0,2,3.4,3.75,2.2,1.66
Sheffield Weds,Luton,0,1,1.85,3.6,4.33,2.2,1.66
Stoke,Brentford,3,2,3,3.5,2.3,2.1,1.72
Barnsley,QPR,3,0,2.37,3.2,3.2,2,1.8
Blackburn,Reading,2,4,2,3.4,3.9,2.1,1.72
Brentford,Norwich,1,1,2.25,3.4,3.2,1.9,1.9
Middlesbrough,Coventry,2,0,1.9,3.3,4.33,2.2,1.66
Swansea,Stoke,2,0,2.5,3.1,3,2.3,1.61
Wycombe,Watford,1,1,7.5,4,1.5,2.1,1.72
Preston,Millwall,0,2,2.3,3.1,3.4,2.5,1.53
Birmingham,Huddersfield,2,1,2.45,3.1,3.1,2.5,1.53
Bournemouth,Bristol City,1,0,1.8,3.6,4.5,1.9,1.9
Derby,Cardiff,1,1,3,3.1,2.55,2.37,1.57
Luton,Nott'm Forest,1,1,3,3.1,2.5,2.2,1.66
Rotherham,Sheffield Weds,3,0,3.2,3.25,2.3,2.2,1.66
Coventry,Reading,3,2,3.25,3.25,2.3,2.3,1.61
Bristol City,Norwich,1,3,3.5,3.4,2.1,2,1.8
Barnsley,Watford,1,0,3.3,3.25,2.25,2.2,1.66
Bournemouth,Derby,1,1,1.65,3.75,5.75,2.1,1.72
Luton,Brentford,0,3,4.7,3.7,1.75,2,1.8
Middlesbrough,Nott'm Forest,1,0,2.4,3.1,3.2,2.3,1.61
Millwall,Huddersfield,0,3,2,3.2,4.2,2.37,1.57
Preston,Birmingham,1,2,2.1,3.2,3.8,2.5,1.53
QPR,Cardiff,3,2,3,3.2,2.45,2.2,1.66
Stoke,Rotherham,1,0,1.75,3.75,4.6,2.1,1.72
Swansea,Blackburn,2,0,2.3,3.4,3.1,1.9,1.9
Wycombe,Sheffield Weds,1,0,4,3.4,1.95,2,1.8
Brentford,Swansea,1,1,1.95,3.5,4,2.1,1.72
Huddersfield,Bristol City,1,2,2.62,3.2,2.8,2.1,1.72
Norwich,Millwall,0,0,1.9,3.6,4,2.1,1.72
Sheffield Weds,Bournemouth,1,0,4.2,3.3,2,2.1,1.72
Blackburn,Middlesbrough,0,0,2.37,3.25,3.1,2.2,1.66
Cardiff,Barnsley,3,0,2.15,3.4,3.4,2.2,1.66
Reading,Preston,0,3,2.5,3.25,2.9,2.2,1.66
Watford,Stoke,3,2,2.15,3.1,3.75,2.5,1.53
Birmingham,Wycombe,1,2,1.7,3.75,5.5,2.2,1.66
Derby,QPR,0,1,2.3,3.25,3.2,2,1.8
Nott'm Forest,Coventry,2,1,1.75,3.75,4.6,2.1,1.72
Rotherham,Luton,0,1,2.37,3.25,3.2,2.3,1.61
Cardiff,Bristol City,0,1,2.2,3.3,3.4,2.1,1.72
Reading,Stoke,0,3,2.8,3.1,2.6,2.37,1.57
Birmingham,Bournemouth,1,3,3.8,3.4,2.05,2.3,1.61
Blackburn,QPR,3,1,1.9,3.6,4,1.8,2
Brentford,Middlesbrough,0,0,1.8,3.6,4.5,2.1,1.72
Derby,Barnsley,0,2,2.5,3.2,3,2.2,1.66
Huddersfield,Luton,1,1,2.25,3.2,3.4,2.3,1.61
Norwich,Swansea,1,0,2.05,3.4,3.75,2,1.8
Nott'm Forest,Wycombe,2,0,1.66,3.6,5.75,1.9,1.9
Rotherham,Preston,2,1,3.2,3.3,2.3,2.1,1.72
Sheffield Weds,Millwall,0,0,2.7,3.25,2.7,2.3,1.61
Watford,Coventry,3,2,1.66,3.75,5.75,2,1.8
Coventry,Birmingham,0,0,2.9,3.2,2.55,2.2,1.66
Bournemouth,Reading,4,2,1.7,3.8,5,2,1.8
Barnsley,Nott'm Forest,2,0,2.55,3.25,2.87,2.2,1.66
Bristol City,Derby,1,0,2.15,3.4,3.4,2,1.8
Luton,Blackburn,1,1,3.4,3.5,2.1,1.8,2
Middlesbrough,Norwich,0,1,2.87,3.25,2.55,2.3,1.61
Millwall,Cardiff,1,1,2.5,3.1,3,2.37,1.57
Preston,Sheffield Weds,1,0,2.35,3.2,3.2,2.3,1.61
QPR,Watford,1,1,3.6,3.3,2.1,2,1.8
Stoke,Huddersfield,4,3,2,3.3,4,2.2,1.66
Swansea,Rotherham,1,0,1.7,3.7,5.25,2.1,1.72
Wycombe,Brentford,0,0,7,4.2,1.5,1.8,2
Luton,Birmingham,1,1,2.75,3.1,2.75,2.37,1.57
QPR,Rotherham,3,2,2.05,3.5,3.6,1.8,2
Stoke,Norwich,2,3,2.9,3.3,2.45,2,1.8
Wycombe,Huddersfield,0,0,3.3,3.4,2.2,2,1.8
Barnsley,Brentford,0,1,3.5,3.4,2.1,2.1,1.72
Preston,Blackburn,0,3,2.55,3.4,2.75,1.9,1.9
Bournemouth,Nott'm Forest,2,0,1.66,3.8,5.25,2,1.8
Middlesbrough,Derby,3,0,1.9,3.25,4.5,2.37,1.57
Millwall,Reading,1,1,2.2,3.25,3.4,2.3,1.61
Bristol City,Watford,0,0,3.6,3.25,2.15,2.2,1.66
Coventry,Cardiff,1,0,3.5,3.4,2.1,2,1.8
Swansea,Sheffield Weds,1,1,1.9,3.4,4.2,2.3,1.61
Brentford,QPR,2,1,1.65,3.9,5.5,1.8,2
Reading,Bristol City,3,1,2.5,3.25,2.9,2.2,1.66
Birmingham,Millwall,0,0,2.87,3.1,2.6,2.5,1.53
Blackburn,Barnsley,2,1,1.9,3.5,4.2,1.9,1.9
Cardiff,Luton,4,0,1.83,3.4,4.75,2.1,1.72
Derby,Wycombe,1,1,1.8,3.5,4.5,2,1.8
Huddersfield,Middlesbrough,3,2,3.2,3.2,2.3,2.3,1.61
Norwich,Coventry,1,1,1.55,4.2,6,1.8,2
Rotherham,Bournemouth,2,2,4.75,3.5,1.8,1.85,2
Sheffield Weds,Stoke,0,0,2.7,3.1,2.8,2.5,1.53
Watford,Preston,4,1,1.9,3.4,4.33,2.2,1.66
Nott'm Forest,Swansea,0,1,2.8,3.25,2.6,2.2,1.66
Cardiff,Huddersfield,3,0,1.9,3.5,4.2,2,1.8
Birmingham,Barnsley,1,2,2.6,3.2,2.87,2.37,1.57
Bournemouth,Preston,2,3,1.61,3.8,5.75,1.9,1.9
Derby,Coventry,1,1,2.25,3.3,3.25,2.2,1.66
QPR,Bristol City,1,2,2.3,3.3,3.2,1.9,1.9
Rotherham,Brentford,0,2,4.75,3.8,1.72,1.9,1.9
Middlesbrough,Swansea,2,1,2.6,3.1,2.9,2.5,1.53
Blackburn,Millwall,2,1,2,3.5,3.8,2.2,1.66
Luton,Norwich,3,1,3.25,3.6,2.15,1.9,1.9
Nott'm Forest,Watford,0,0,3,3.3,2.4,2.2,1.66
Sheffield Weds,Reading,1,1,2.5,3.25,2.9,2.5,1.53
Wycombe,Stoke,0,1,4,3.6,1.9,2.2,1.66
Barnsley,Bournemouth,0,4,3.6,3.4,2.1,2,1.8
Reading,Nott'm Forest,2,0,2.3,3.25,3.25,2.37,1.57
Brentford,Blackburn,2,2,1.95,3.5,3.9,1.9,1.9
Bristol City,Birmingham,0,1,2.2,3.25,3.4,2.37,1.57
Coventry,Rotherham,3,1,2.37,3.25,3.1,2.1,1.72
Huddersfield,QPR,2,0,2.37,3.4,3,1.9,1.9
Millwall,Derby,0,1,2,3.5,3.75,2.5,1.53
Norwich,Sheffield Weds,2,1,1.83,3.4,4.75,2.1,1.72
Preston,Wycombe,2,2,1.75,4,4.33,2,1.8
Stoke,Middlesbrough,1,0,2.55,3.2,2.9,2.5,1.53
Swansea,Luton,2,0,1.65,3.8,5.5,2.2,1.66
Watford,Cardiff,0,1,2.05,3.4,3.75,2.2,1.66
Coventry,Luton,0,0,2.25,3.3,3.3,2.1,1.72
Huddersfield,Sheffield Weds,2,0,2.5,3.3,2.9,2.3,1.61
Millwall,QPR,1,1,2.05,3.4,3.75,2.1,1.72
Stoke,Cardiff,1,2,2.6,3.2,2.9,2.3,1.61
Swansea,Bournemouth,0,0,2.87,3.3,2.5,2.1,1.72
Watford,Rotherham,2,0,1.44,4.5,7,1.88,1.98
Preston,Middlesbrough,3,0,3,3.3,2.4,2.2,1.66
Barnsley,Wycombe,2,1,1.65,3.75,5.75,2,1.8
Brentford,Derby,0,0,1.6,4,5.75,1.9,1.9
Bristol City,Blackburn,1,0,3.1,3.4,2.3,1.88,1.98
Norwich,Nott'm Forest,2,1,1.7,3.8,5,1.95,1.9
Reading,Birmingham,1,2,2.05,3.5,3.6,2.3,1.61
Cardiff,Swansea,0,2,2.4,3.3,3,2.3,1.61
Birmingham,Watford,0,1,4,3.3,2,2.5,1.53
Blackburn,Norwich,1,2,2.62,3.3,2.7,1.72,2.1
Bournemouth,Huddersfield,5,0,1.53,4.2,6,1.83,2.02
Derby,Stoke,0,0,2.87,3.3,2.5,2.3,1.61
Luton,Preston,3,0,2.87,3.4,2.45,2.1,1.72
Middlesbrough,Millwall,3,0,2.15,3.4,3.4,2.62,1.5
Nott'm Forest,Brentford,1,3,3.6,3.3,2.1,2.5,1.53
QPR,Reading,0,1,2.62,3.5,2.6,1.93,1.93
Rotherham,Bristol City,2,0,2.9,3.4,2.45,2.1,1.72
Sheffield Weds,Barnsley,1,2,2.6,3.25,2.8,2.37,1.57
Wycombe,Coventry,1,2,3.1,3.4,2.3,2.2,1.66
QPR,Stoke,0,0,2.7,3.3,2.62,2.2,1.66
Barnsley,Preston,2,1,2.25,3.3,3.3,2,1.8
Bournemouth,Wycombe,1,0,1.3,5.5,10,1.61,2.3
Bristol City,Millwall,0,2,2.75,3.1,2.75,2.5,1.53
Nott'm Forest,Sheffield Weds,2,0,2.25,3.1,3.5,2.37,1.57
Watford,Brentford,1,1,2.65,3,2.9,2.37,1.57
Derby,Swansea,2,0,3.25,3.2,2.3,2.5,1.53
Cardiff,Birmingham,3,2,1.95,3.3,4.2,2.37,1.57
Middlesbrough,Luton,1,0,1.75,3.5,5.25,2.5,1.53
Blackburn,Rotherham,2,1,1.57,3.8,6.5,1.72,2.1
Coventry,Huddersfield,0,0,2.25,3.5,3.1,2,1.8
Reading,Norwich,1,2,3.2,3.4,2.25,1.9,1.9
Preston,Bristol City,1,0,2.2,3.3,3.4,2,1.8
Norwich,Cardiff,2,0,1.9,3.6,3.9,1.9,1.9
Birmingham,Middlesbrough,1,4,3.4,3.1,2.3,2.5,1.53
Brentford,Reading,3,1,1.61,3.75,5.75,2,1.8
Huddersfield,Watford,2,0,3.6,3.5,2.05,2.2,1.66
Luton,Bournemouth,0,0,4.5,3.8,1.75,1.9,1.9
Millwall,Nott'm Forest,1,1,2.3,3.2,3.4,2.5,1.53
Sheffield Weds,Coventry,1,0,2.45,3.25,3,2.3,1.61
Stoke,Blackburn,1,0,2.7,3.4,2.6,2,1.8
Swansea,Barnsley,2,0,2.05,3.4,3.75,2.1,1.72
Wycombe,QPR,1,1,3.25,3.6,2.15,2,1.8
Barnsley,Huddersfield,2,1,2.1,3.4,3.5,2.1,1.72
Blackburn,Sheffield Weds,1,1,1.7,3.75,5,2,1.8
Bristol City,Wycombe,2,1,1.8,3.6,4.33,2.1,1.72
Cardiff,Brentford,2,3,3.3,3.2,2.2,2.2,1.66
Coventry,Stoke,0,0,2.9,3.1,2.6,2.3,1.61
Derby,Preston,0,1,2.3,3.25,3.2,2.3,1.61
Nott'm Forest,Birmingham,0,0,2.2,3.25,3.25,2.5,1.53
QPR,Swansea,0,2,3,3.2,2.4,2.2,1.66
Reading,Luton,2,1,2.05,3.3,3.6,2.3,1.61
Watford,Norwich,1,0,2.55,3.2,2.8,2.1,1.72
Birmingham,Derby,0,4,2.8,3,2.75,2.75,1.44
Sheffield Weds,Middlesbrough,2,1,3.8,3.1,2.15,2.5,1.53
Huddersfield,Blackburn,2,1,3.3,3.4,2.2,1.9,1.9
Luton,Bristol City,2,1,2.15,3.25,3.6,2.3,1.61
Norwich,QPR,1,1,1.55,4.2,5.75,1.66,2.2
Preston,Coventry,2,0,2.25,3.1,3.5,2.3,1.61
Rotherham,Barnsley,1,2,3.8,3.3,2.05,2.1,1.72
Wycombe,Cardiff,2,1,4.2,3.4,1.95,2,1.8
Stoke,Nott'm Forest,1,1,2.5,3.1,3,2.75,1.44
Brentford,Bournemouth,2,1,2.4,3.4,2.9,2,1.8
Swansea,Reading,0,0,2.1,3.2,3.8,2.37,1.57
Sheffield Weds,Derby,1,0,3.4,3.1,2.25,2.5,1.53
Birmingham,Blackburn,0,2,3.6,3.4,2.1,2.2,1.66
Huddersfield,Reading,1,2,2.5,3.4,2.8,2.3,1.61
Millwall,Coventry,1,2,2.05,3.1,4.2,2.62,1.5
Norwich,Barnsley,1,0,1.75,3.75,4.75,1.8,2
Preston,Nott'm Forest,0,1,2.45,3.25,3,2.3,1.61
Swansea,Watford,2,1,2.75,3.1,2.75,2.37,1.57
Wycombe,Middlesbrough,1,3,4.2,3.3,1.95,2.1,1.72
Stoke,Bournemouth,0,1,3.6,3.4,2.1,2.1,1.72
Luton,QPR,0,2,2.25,3.3,3.25,2,1.8
Bournemouth,Millwall,1,1,1.72,3.5,5.25,2.2,1.66
Middlesbrough,Birmingham,0,1,1.8,3.4,5,2.5,1.53
Blackburn,Stoke,1,1,2,3.4,3.8,2.1,1.72
Bournemouth,Luton,0,1,1.57,3.8,6.5,2,1.8
Bristol City,Preston,2,0,2.6,3.2,2.8,2.1,1.72
Cardiff,Norwich,1,2,3.1,3.4,2.3,1.9,1.9
Derby,Rotherham,0,1,1.9,3.5,4.2,2.1,1.72
Nott'm Forest,Millwall,3,1,2.37,3,3.4,2.62,1.5
Watford,Huddersfield,2,0,1.66,3.8,5.25,2,1.8
Barnsley,Swansea,0,2,2.8,3.2,2.6,2.3,1.61
Derby,Bournemouth,1,0,3.6,3.4,2.1,2.2,1.66
Reading,Coventry,3,0,2.15,3.25,3.6,2.37,1.57
Rotherham,Stoke,3,3,3,3.2,2.45,2.37,1.57
Watford,Barnsley,1,0,1.75,3.5,4.75,2.1,1.72
Norwich,Bristol City,2,0,1.57,3.8,6.5,1.9,1.9
Brentford,Luton,1,0,1.57,3.8,6.5,2,1.8
Cardiff,QPR,0,1,2.15,3.3,3.5,2,1.8
Huddersfield,Millwall,0,1,3.1,3.3,2.37,,
Nott'm Forest,Middlesbrough,1,2,2.6,3.1,2.9,2.5,1.53
Birmingham,Preston,0,1,2.75,3.1,2.7,2.37,1.57
Stoke,Watford,1,2,3.4,3.1,2.3,2.5,1.53
QPR,Derby,0,1,2.55,3.2,2.9,2.2,1.66
Preston,Reading,0,0,2.62,3.2,2.7,2.3,1.61
Middlesbrough,Blackburn,0,1,2.37,3.2,3,2.2,1.66
Bristol City,Huddersfield,2,1,2.4,3.2,3.1,2.1,1.72
Millwall,Watford,0,0,3.3,3.1,2.37,2.5,1.53
Barnsley,Cardiff,2,2,2.4,3.1,3.2,2.2,1.66
Coventry,Sheffield Weds,2,0,2.25,3.25,3.2,2.1,1.72
Middlesbrough,Rotherham,0,3,1.8,3.5,4.75,2.2,1.66
Swansea,Brentford,1,1,2.9,3.25,2.5,2.3,1.61
Reading,Bournemouth,3,1,3.3,3.4,2.2,2.1,1.72
Norwich,Middlesbrough,0,0,1.8,3.75,4.33,1.9,1.9
Birmingham,Coventry,1,1,2.7,3.1,2.8,2.5,1.53
Blackburn,Luton,1,0,1.83,3.5,4.5,2,1.8
Brentford,Wycombe,7,2,1.33,5.25,9,1.66,2.2
Cardiff,Millwall,1,1,2.25,3.2,3.4,2.37,1.57
Derby,Bristol City,1,0,1.9,3.3,4.33,2.2,1.66
Huddersfield,Stoke,1,1,3.2,3.25,2.3,2.2,1.66
Nott'm Forest,Barnsley,0,0,2.45,3.2,3,2.2,1.66
Rotherham,Swansea,1,3,3.3,3.2,2.3,2.3,1.61
Sheffield Weds,Preston,1,0,2.9,3.2,2.5,2.3,1.61
Watford,QPR,1,2,1.8,3.6,4.5,2,1.8
Millwall,Norwich,0,0,3.8,3.25,2.05,2.3,1.61
Bournemouth,Sheffield Weds,1,2,1.44,4.33,8,1.9,1.9
Coventry,Nott'm Forest,1,2,2.62,3.1,2.87,2.5,1.53
Wycombe,Birmingham,0,0,3.2,3.25,2.3,2.2,1.66
Rotherham,Derby,3,0,2.87,3.25,2.55,2.3,1.61
Brentford,Bristol City,3,2,1.4,4.5,8.5,1.8,2
Swansea,Norwich,2,0,2.87,3,2.7,2.3,1.61
Coventry,Watford,0,0,3.8,3.3,2.05,2.2,1.66
Bournemouth,Birmingham,3,2,1.61,3.7,6,2,1.8
Bristol City,Cardiff,0,2,3.3,3.2,2.3,2.2,1.66
Luton,Huddersfield,1,1,2.37,3.1,3.25,2.2,1.66
Middlesbrough,Brentford,1,4,3.25,3.1,2.37,2.2,1.66
Millwall,Sheffield Weds,4,1,2.1,3.1,3.9,2.5,1.53
Preston,Rotherham,1,2,2.37,3.3,3,2.2,1.66
QPR,Blackburn,1,0,3,3.2,2.45,1.9,1.9
Stoke,Reading,0,0,2.5,3.1,3,2.37,1.57
Wycombe,Nott'm Forest,0,3,4,3.3,2,2.1,1.72
Rotherham,Cardiff,1,2,2.9,3.25,2.5,2.1,1.72
Sheffield Weds,Wycombe,2,0,1.9,3.6,4,2.2,1.66
Reading,Brentford,1,3,3.6,3.5,2.05,2.1,1.72
Blackburn,Preston,1,2,1.9,3.5,4,2,1.8
Nott'm Forest,Bournemouth,0,0,3.2,3.3,2.3,2.1,1.72
Birmingham,Luton,0,1,2.7,3,2.87,2.5,1.53
Cardiff,Coventry,3,1,2,3.4,3.8,2.3,1.61
Derby,Middlesbrough,2,1,2.7,3.1,2.8,2.37,1.57
Huddersfield,Wycombe,2,3,1.7,3.75,5,1.9,1.9
Norwich,Stoke,4,1,1.8,3.4,5,2.1,1.72
Reading,Millwall,1,2,2.2,3.1,3.6,2.62,1.5
Watford,Bristol City,6,0,1.6,3.8,6,2,1.8
Brentford,Barnsley,0,2,1.61,3.8,5.75,1.9,1.9
Preston,Watford,0,1,4,3.2,2.05,2.37,1.57
Stoke,Sheffield Weds,1,0,2.05,3.1,4,2.75,1.44
Bristol City,Reading,0,2,3.8,3.25,2,2.3,1.61
Middlesbrough,Huddersfield,2,1,1.85,3.5,4.33,2.1,1.72
Wycombe,Derby,1,2,4.5,3.4,1.85,2.2,1.66
Luton,Cardiff,0,2,2.8,3.2,2.62,2.3,1.61
Coventry,Norwich,0,2,4.5,3.25,1.9,2,1.8
Millwall,Birmingham,2,0,2.15,3,4,2.75,1.44
QPR,Brentford,2,1,4.2,3.7,1.85,1.8,2
Swansea,Nott'm Forest,1,0,2.05,3.25,3.8,2.5,1.53
Barnsley,Blackburn,2,1,2.55,3.3,2.8,2,1.8
Bournemouth,Rotherham,1,0,1.75,3.75,4.5,1.8,2
Watford,Derby,2,1,1.8,3.3,4.75,2.3,1.61
Coventry,Brentford,2,0,4.33,3.6,1.83,2,1.8
Bristol City,Barnsley,0,1,3.5,3.4,2.1,2.2,1.66
Cardiff,Preston,4,0,1.95,3.3,4.2,2.3,1.61
Huddersfield,Swansea,4,1,3.75,3.25,2.1,2.3,1.61
Millwall,Wycombe,0,0,1.65,3.6,5.75,2.2,1.66
Norwich,Rotherham,1,0,1.5,4.2,6.5,1.72,2.1
Nott'm Forest,Blackburn,1,0,2.5,3.3,2.87,2.1,1.72
QPR,Bournemouth,2,1,3.1,3.4,2.3,1.9,1.9
Reading,Middlesbrough,0,2,2.45,3.1,3.1,2.5,1.53
Sheffield Weds,Birmingham,0,1,2.45,3,3.25,2.75,1.44
Stoke,Luton,3,0,2.2,3.1,3.6,2.5,1.53
Birmingham,Norwich,1,3,5.75,3.8,1.6,2,1.8
Derby,Huddersfield,2,0,2.15,3.2,3.6,2.2,1.66
Middlesbrough,Bristol City,1,3,1.61,3.7,6,2.1,1.72
Luton,Millwall,1,1,2.8,3.1,2.7,2.62,1.5
Rotherham,Nott'm Forest,0,1,2.9,3.2,2.5,2.3,1.61
Wycombe,Reading,1,0,4.33,3.6,1.83,2,1.8
Barnsley,Stoke,2,0,2.3,3.25,3.25,2.5,1.53
Brentford,Sheffield Weds,3,0,1.55,3.8,6.5,2,1.8
Swansea,Coventry,1,0,2,3.25,4,2.37,1.57
Blackburn,Watford,2,3,3,3.3,2.4,2.1,1.72
Bournemouth,Cardiff,1,2,2.15,3.4,3.4,2,1.8
Preston,QPR,0,0,2.8,3.3,2.55,2,1.8
Derby,Nott'm Forest,1,1,2.6,3,3,2.75,1.44
Bournemouth,Watford,1,0,2.87,3.25,2.5,2.1,1.72
Barnsley,Millwall,2,1,2.15,3.3,3.5,2.37,1.57
Birmingham,QPR,2,1,2.8,3.3,2.55,2.2,1.66
Blackburn,Coventry,1,1,2.05,3.25,3.8,2,1.8
Brentford,Stoke,2,1,1.8,3.5,4.75,2.2,1.66
Luton,Sheffield Weds,3,2,2.2,3.2,3.6,2.37,1.57
Middlesbrough,Cardiff,1,1,2.62,3.1,2.75,2.3,1.61
Preston,Huddersfield,3,0,2.3,3.4,3.1,2.1,1.72
Rotherham,Reading,0,1,2.87,3.3,2.5,2.2,1.66
Swansea,Bristol City,1,3,1.8,3.4,5,2.2,1.66
Wycombe,Norwich,0,2,7.5,4.33,1.44,1.8,2
Cardiff,Derby,4,0,2.1,3.2,3.75,2.37,1.57
Coventry,Middlesbrough,1,2,2.9,3.1,2.55,2.5,1.53
Huddersfield,Birmingham,1,1,2.45,3,3.1,2.3,1.61
Millwall,Preston,2,1,2.25,3.1,3.5,2.5,1.53
Nott'm Forest,Luton,0,1,1.9,3.4,4.2,2.37,1.57
Reading,Blackburn,1,0,2.4,3.3,3,2,1.8
Norwich,Brentford,1,0,2.15,3.4,3.4,1.9,1.9
QPR,Barnsley,1,3,2.8,3.25,2.6,2.1,1.72
Watford,Wycombe,2,0,1.33,5,9.5,1.8,2
Bristol City,Bournemouth,1,2,4.33,3.5,1.85,2,1.8
Sheffield Weds,Rotherham,1,2,2.3,3.3,3.2,2.2,1.66
Stoke,Swansea,1,2,2.5,3.1,3,2.5,1.53
Huddersfield,Cardiff,0,0,3.5,3.3,2.15,2.2,1.66
Watford,Nott'm Forest,1,0,1.85,3.3,4.75,2.37,1.57
Barnsley,Birmingham,1,0,1.8,3.6,4.5,2.3,1.61
Bristol City,QPR,0,2,3.1,3.3,2.3,2,1.8
Coventry,Derby,1,0,2.6,3.1,2.9,2.5,1.53
Millwall,Blackburn,0,2,2.45,3.1,3.1,2.3,1.61
Norwich,Luton,3,0,1.4,4.5,8.5,1.83,2.02
Preston,Bournemouth,1,1,3.5,3.3,2.15,2,1.8
Reading,Sheffield Weds,3,0,1.75,3.5,5,2.37,1.57
Stoke,Wycombe,2,0,1.55,4,6.5,2,1.8
Swansea,Middlesbrough,2,1,2.4,3.1,3.2,2.37,1.57
Blackburn,Swansea,1,1,2.8,3.2,2.6,2.3,1.61
QPR,Wycombe,1,0,1.57,4,6,1.8,2
Barnsley,Derby,0,0,1.9,3.25,4.5,2.3,1.61
Blackburn,Brentford,0,1,3.5,3.5,2.1,2,1.8
Luton,Swansea,0,1,3.5,3.2,2.2,2.3,1.61
Birmingham,Bristol City,0,3,2.05,3.2,3.9,2.5,1.53
